band,seed,topo,episode,att_strength,n_valid_events,behavioural_residual_episode,root_owned_departures,final_root_owned_count,root_owned_static_cell
80-100,200,100,10,0.9479656208616992,9,0.8611111111111143,0,35,35.861111111111114
80-100,200,100,11,0.7003255593590438,14,5.861111111111114,0,30,35.861111111111114
80-100,200,100,12,0.7126777815775802,13,-3.1388888888888857,0,39,35.861111111111114
80-100,200,100,13,0.6726957283681259,12,-1.1388888888888857,0,37,35.861111111111114
80-100,200,100,14,0.761535827012267,16,2.8611111111111143,0,33,35.861111111111114
80-100,200,100,15,0.8215485297636512,17,1.8611111111111143,1,33,35.861111111111114
80-100,200,100,16,0.7607781196405229,19,-2.1388888888888857,2,36,35.861111111111114
80-100,200,100,17,0.6870138805962223,17,0.8611111111111143,0,35,35.861111111111114
80-100,200,100,18,0.7959905005060136,15,-4.138888888888886,0,40,35.861111111111114
80-100,200,100,19,0.6151270526037975,11,-0.13888888888888573,0,36,35.861111111111114
80-100,200,100,20,1.0042614874962186,14,-0.13888888888888573,0,36,35.861111111111114
80-100,200,100,21,0.8382356020311514,15,1.8611111111111143,0,34,35.861111111111114
80-100,200,100,22,0.8721486107512776,14,-5.138888888888886,1,40,35.861111111111114
80-100,200,100,23,0.6786691804165736,13,0.8611111111111143,1,34,35.861111111111114
80-100,200,100,24,0.9067360873644551,21,3.8611111111111143,0,32,35.861111111111114
80-100,200,100,26,0.818550678435713,12,5.861111111111114,2,28,35.861111111111114
80-100,200,100,27,0.8855459920441111,15,11.861111111111114,3,21,35.861111111111114
80-100,200,100,28,0.7346876888380697,18,1.8611111111111143,2,32,35.861111111111114
80-100,200,100,29,0.7637586866039783,14,-3.1388888888888857,1,38,35.861111111111114
80-100,200,100,30,0.7823052955791354,13,-2.1388888888888857,0,38,35.861111111111114
80-100,200,100,31,0.8935109074560127,14,34.861111111111114,0,1,35.861111111111114
80-100,200,100,32,0.7429401622087296,14,5.861111111111114,0,30,35.861111111111114
80-100,200,100,33,0.7547897423085358,14,-5.138888888888886,1,40,35.861111111111114
80-100,200,100,34,0.7887929833627173,21,-0.13888888888888573,1,35,35.861111111111114
80-100,200,100,35,0.6702281471109017,10,34.861111111111114,0,1,35.861111111111114
80-100,200,17,0,0.6768980898325228,18,-5.425531914893618,1,41,36.57446808510638
80-100,200,17,1,0.764047441837777,14,-3.425531914893618,1,39,36.57446808510638
80-100,200,17,2,0.6789853169152943,13,-9.425531914893618,0,46,36.57446808510638
80-100,200,17,3,0.6610111642915469,13,-1.425531914893618,0,38,36.57446808510638
80-100,200,17,4,0.6349949746509083,16,5.574468085106382,0,31,36.57446808510638
80-100,200,17,5,0.702740833752186,17,1.574468085106382,0,35,36.57446808510638
80-100,200,17,6,0.784496503478537,15,7.574468085106382,0,29,36.57446808510638
80-100,200,17,7,0.7099511217410591,11,-0.4255319148936181,0,37,36.57446808510638
80-100,200,17,8,0.7345617626394544,14,-1.425531914893618,0,38,36.57446808510638
80-100,200,17,9,0.7300094872173902,19,-0.4255319148936181,0,37,36.57446808510638
80-100,200,17,10,0.6454762741535282,12,2.574468085106382,1,33,36.57446808510638
80-100,200,17,11,0.702699195414495,13,5.574468085106382,1,30,36.57446808510638
80-100,200,17,12,0.7828346314296747,12,-1.425531914893618,0,38,36.57446808510638
80-100,200,17,13,0.8217326974762338,14,-4.425531914893618,0,41,36.57446808510638
80-100,200,17,14,0.7268973181179414,15,7.574468085106382,0,29,36.57446808510638
80-100,200,17,15,0.7049755194139752,11,-1.425531914893618,1,37,36.57446808510638
80-100,200,17,16,0.7068530091327494,23,-0.4255319148936181,0,37,36.57446808510638
80-100,200,17,17,0.7108361733012966,14,-8.425531914893618,0,45,36.57446808510638
80-100,200,17,18,0.6381222080090083,16,2.574468085106382,1,33,36.57446808510638
80-100,200,17,19,0.786979821549418,12,-1.425531914893618,0,38,36.57446808510638
80-100,200,17,20,0.8212149413690591,12,-7.425531914893618,0,44,36.57446808510638
80-100,200,17,21,0.7651095518513638,17,1.574468085106382,1,34,36.57446808510638
80-100,200,17,22,0.7072845929923157,15,-0.4255319148936181,1,36,36.57446808510638
80-100,200,17,23,0.6622350358404219,10,1.574468085106382,0,35,36.57446808510638
80-100,200,17,24,0.6916419266102215,9,-6.425531914893618,0,43,36.57446808510638
80-100,200,17,25,0.7258183058002032,16,2.574468085106382,0,34,36.57446808510638
80-100,200,17,26,0.8357366938143969,14,-4.425531914893618,0,41,36.57446808510638
80-100,200,17,27,0.754257298589341,19,-0.4255319148936181,1,36,36.57446808510638
80-100,200,17,28,0.7407947622705251,18,6.574468085106382,0,30,36.57446808510638
80-100,200,17,29,0.7159436648507835,16,7.574468085106382,0,29,36.57446808510638
80-100,200,17,30,0.7001104079022565,17,-0.4255319148936181,1,36,36.57446808510638
80-100,200,17,31,0.7687590291130949,11,-2.425531914893618,0,39,36.57446808510638
80-100,200,17,32,0.8166904978919775,10,34.57446808510638,0,2,36.57446808510638
80-100,200,17,33,0.7864597021188173,9,-2.425531914893618,0,39,36.57446808510638
80-100,200,17,34,0.690142219252367,18,-1.425531914893618,0,38,36.57446808510638
80-100,200,17,35,0.806310479529202,14,0.5744680851063819,1,35,36.57446808510638
80-100,200,17,37,0.6972431239600365,13,3.574468085106382,0,33,36.57446808510638
80-100,200,17,38,0.7855432556409921,14,-5.425531914893618,1,41,36.57446808510638
80-100,200,17,39,0.6430513835770802,18,0.5744680851063819,0,36,36.57446808510638
80-100,200,17,40,0.9157981570211372,14,-5.425531914893618,0,42,36.57446808510638
80-100,200,17,41,0.62393921431662,11,-2.425531914893618,0,39,36.57446808510638
80-100,200,17,42,0.454951789822768,11,3.574468085106382,0,33,36.57446808510638
80-100,200,17,43,0.8436635929198625,12,-2.425531914893618,0,39,36.57446808510638
80-100,200,17,44,0.7604609031573331,19,1.574468085106382,1,34,36.57446808510638
80-100,200,17,45,0.6409274539599816,15,2.574468085106382,0,34,36.57446808510638
80-100,200,17,46,0.83467966572692,15,-5.425531914893618,0,42,36.57446808510638
80-100,200,17,47,0.7915332022123038,15,-0.4255319148936181,0,37,36.57446808510638
80-100,200,17,48,0.6602389238708254,14,-3.425531914893618,0,40,36.57446808510638
80-100,200,17,49,0.6545561081306501,11,3.574468085106382,0,33,36.57446808510638
80-100,200,17,50,0.49789489021835226,12,-0.4255319148936181,1,36,36.57446808510638
80-100,200,17,51,0.8279216791436609,14,-1.425531914893618,0,38,36.57446808510638
80-100,200,17,52,0.9017737449433368,13,-4.425531914893618,0,41,36.57446808510638
80-100,200,17,53,0.8796204181853682,12,0.5744680851063819,0,36,36.57446808510638
80-100,200,18,0,0.7261066903360188,15,0.6515151515151523,1,28,29.651515151515152
80-100,200,18,1,0.8039929472248663,11,5.651515151515152,1,23,29.651515151515152
80-100,200,18,2,0.6839132050000545,18,1.6515151515151523,0,28,29.651515151515152
80-100,200,18,3,0.9456965552896939,11,16.651515151515152,0,13,29.651515151515152
80-100,200,18,4,0.8034254362390033,19,3.6515151515151523,1,25,29.651515151515152
80-100,200,18,5,0.5178954286093358,16,0.6515151515151523,0,29,29.651515151515152
80-100,200,18,6,0.8045609594824222,13,28.651515151515152,0,1,29.651515151515152
80-100,200,18,7,0.8110105310611072,21,-4.348484848484848,0,34,29.651515151515152
80-100,200,18,8,0.8686233711739381,15,28.651515151515152,0,1,29.651515151515152
80-100,200,18,9,0.6434071859180489,17,0.6515151515151523,0,29,29.651515151515152
80-100,200,18,10,0.7321177227733036,15,-0.34848484848484773,0,30,29.651515151515152
80-100,200,18,11,0.7740009103694724,9,0.6515151515151523,1,28,29.651515151515152
80-100,200,18,12,0.928420612650613,15,-2.3484848484848477,0,32,29.651515151515152
80-100,200,18,13,0.7492152241369089,12,0.6515151515151523,0,29,29.651515151515152
80-100,200,18,14,0.7921493062749505,15,0.6515151515151523,2,27,29.651515151515152
80-100,200,18,15,1.044827134348452,19,1.6515151515151523,0,28,29.651515151515152
80-100,200,18,16,1.0426127953040931,18,3.6515151515151523,0,26,29.651515151515152
80-100,200,18,17,0.5713942511938512,18,2.6515151515151523,1,26,29.651515151515152
80-100,200,18,18,0.7950383643619716,11,1.6515151515151523,0,28,29.651515151515152
80-100,200,18,19,0.7623270525180391,19,4.651515151515152,1,24,29.651515151515152
80-100,200,18,20,0.7315691932162736,16,3.6515151515151523,0,26,29.651515151515152
80-100,200,18,21,0.806214399297129,11,-3.3484848484848477,0,33,29.651515151515152
80-100,200,18,22,0.8248615272288375,17,3.6515151515151523,1,25,29.651515151515152
80-100,200,18,23,0.7470335617589836,13,1.6515151515151523,0,28,29.651515151515152
80-100,200,18,25,0.8423264096823654,14,-1.3484848484848477,0,31,29.651515151515152
80-100,200,18,26,0.8437571487988212,14,6.651515151515152,0,23,29.651515151515152
80-100,200,18,27,0.6214528997428715,10,1.6515151515151523,0,28,29.651515151515152
80-100,200,18,28,0.7960386330854486,11,0.6515151515151523,0,29,29.651515151515152
80-100,200,18,29,0.794807864446193,10,-7.348484848484848,0,37,29.651515151515152
80-100,200,18,30,0.8515957292531513,18,-4.348484848484848,0,34,29.651515151515152
80-100,200,18,31,0.7472031029105625,17,-6.348484848484848,0,36,29.651515151515152
80-100,200,18,32,0.8378176006288933,14,1.6515151515151523,2,26,29.651515151515152
80-100,200,18,33,0.6951763850923341,13,8.651515151515152,1,20,29.651515151515152
80-100,200,18,34,0.8803937585196562,18,-6.348484848484848,1,35,29.651515151515152
80-100,200,18,35,0.758499957062304,15,3.6515151515151523,0,26,29.651515151515152
80-100,200,18,36,0.6740062123630196,10,1.6515151515151523,0,28,29.651515151515152
80-100,200,18,37,0.8375354077434167,16,1.6515151515151523,0,28,29.651515151515152
80-100,200,18,38,0.9811086771078408,12,3.6515151515151523,1,25,29.651515151515152
80-100,200,18,39,0.9245760934718419,16,2.6515151515151523,0,27,29.651515151515152
80-100,200,18,40,0.8425274418356518,18,-0.34848484848484773,0,30,29.651515151515152
80-100,200,18,41,0.7914244247076567,16,0.6515151515151523,2,27,29.651515151515152
80-100,200,18,42,0.8708732677332591,16,-2.3484848484848477,0,32,29.651515151515152
80-100,200,18,43,0.7333004262098777,14,-0.34848484848484773,0,30,29.651515151515152
80-100,200,18,44,0.7798605557181872,16,5.651515151515152,1,23,29.651515151515152
80-100,200,18,45,0.8516595358686412,17,1.6515151515151523,0,28,29.651515151515152
80-100,200,18,46,1.099601267286661,11,1.6515151515151523,1,27,29.651515151515152
80-100,200,18,47,0.6450667707249522,15,1.6515151515151523,0,28,29.651515151515152
80-100,200,18,48,0.8077346942960643,13,-2.3484848484848477,0,32,29.651515151515152
80-100,200,18,49,0.7192978782579302,15,3.6515151515151523,2,24,29.651515151515152
80-100,200,18,50,0.8891694974930336,12,0.6515151515151523,1,28,29.651515151515152
80-100,200,18,51,0.6544570363023214,9,-2.3484848484848477,0,32,29.651515151515152
80-100,200,18,52,0.7348056155256927,20,-3.3484848484848477,0,33,29.651515151515152
80-100,200,18,53,0.7113324747082185,11,-1.3484848484848477,0,31,29.651515151515152
80-100,200,2,0,0.7204494244204118,13,34.145833333333336,0,1,35.145833333333336
80-100,200,2,1,0.7590793462337128,14,9.145833333333336,1,25,35.145833333333336
80-100,200,2,2,0.4755645227019808,14,-3.8541666666666643,0,39,35.145833333333336
80-100,200,2,3,0.7395727193797939,8,-2.8541666666666643,0,38,35.145833333333336
80-100,200,2,4,0.682114275978305,13,-3.8541666666666643,0,39,35.145833333333336
80-100,200,2,5,0.7620592631865293,14,1.1458333333333357,2,32,35.145833333333336
80-100,200,2,6,0.6809427855846782,15,3.1458333333333357,0,32,35.145833333333336
80-100,200,2,7,0.7396173542032817,14,-6.854166666666664,3,39,35.145833333333336
80-100,200,2,8,0.7231692701170687,16,10.145833333333336,0,25,35.145833333333336
80-100,200,2,9,0.8375943421314542,13,3.1458333333333357,0,32,35.145833333333336
80-100,200,2,10,0.7954121286816457,17,-5.854166666666664,0,41,35.145833333333336
80-100,200,2,11,0.712063964117657,11,0.1458333333333357,0,35,35.145833333333336
80-100,200,2,12,0.9968553068499793,17,-2.8541666666666643,0,38,35.145833333333336
80-100,200,2,13,0.9478167932538781,16,-5.854166666666664,0,41,35.145833333333336
80-100,200,2,14,0.7457357164738434,14,0.1458333333333357,2,33,35.145833333333336
80-100,200,2,15,0.6928544630354736,16,-0.8541666666666643,2,34,35.145833333333336
80-100,200,2,16,0.7887045726753198,13,-3.8541666666666643,1,38,35.145833333333336
80-100,200,2,17,0.6551848415778402,17,-6.854166666666664,0,42,35.145833333333336
80-100,200,2,18,0.7795603316173785,18,4.145833333333336,0,31,35.145833333333336
80-100,200,2,19,0.6765833152167033,16,1.1458333333333357,0,34,35.145833333333336
80-100,200,2,20,0.8671707007368761,14,-0.8541666666666643,0,36,35.145833333333336
80-100,200,2,21,0.71815736890387,17,-1.8541666666666643,1,36,35.145833333333336
80-100,200,2,22,0.6485436625609343,11,4.145833333333336,0,31,35.145833333333336
80-100,200,2,23,0.653309520741459,16,-2.8541666666666643,0,38,35.145833333333336
80-100,200,2,24,0.6866323420157036,12,4.145833333333336,0,31,35.145833333333336
80-100,200,2,25,0.6125139776850119,12,-0.8541666666666643,0,36,35.145833333333336
80-100,200,2,26,0.7326494979788549,16,5.145833333333336,1,29,35.145833333333336
80-100,200,2,27,0.8205037764584024,15,-7.854166666666664,0,43,35.145833333333336
80-100,200,2,28,0.7145858664132122,14,1.1458333333333357,0,34,35.145833333333336
80-100,200,2,29,0.7474980200640857,8,-2.8541666666666643,0,38,35.145833333333336
80-100,200,5,0,0.7550315072035624,18,2.2777777777777786,0,21,23.27777777777778
80-100,200,5,1,0.7888126756530255,10,3.2777777777777786,0,20,23.27777777777778
80-100,200,5,2,0.7680473098686585,15,0.27777777777777857,2,21,23.27777777777778
80-100,200,5,3,0.6579142880858854,20,-1.7222222222222214,0,25,23.27777777777778
80-100,200,5,4,0.8497606401564554,20,-5.722222222222221,0,29,23.27777777777778
80-100,200,5,5,0.7681991765275598,15,0.27777777777777857,0,23,23.27777777777778
80-100,200,5,6,0.713327713064192,17,2.2777777777777786,0,21,23.27777777777778
80-100,200,5,7,0.7699762798698717,19,16.27777777777778,0,7,23.27777777777778
80-100,200,5,8,0.7675230072133921,11,-0.7222222222222214,1,23,23.27777777777778
80-100,200,5,9,0.6866011858325113,22,0.27777777777777857,0,23,23.27777777777778
80-100,200,5,10,0.6998353645438329,20,6.277777777777779,0,17,23.27777777777778
80-100,200,5,11,0.7250093206031514,14,4.277777777777779,0,19,23.27777777777778
80-100,200,5,12,0.6728227431150643,19,10.277777777777779,0,13,23.27777777777778
80-100,200,5,13,0.8527718642726541,19,-3.7222222222222214,0,27,23.27777777777778
80-100,200,5,14,0.8103497805370187,22,-4.722222222222221,0,28,23.27777777777778
80-100,200,5,15,0.8225246979855001,14,2.2777777777777786,0,21,23.27777777777778
80-100,200,5,16,0.9142318801869723,11,-4.722222222222221,1,27,23.27777777777778
80-100,200,5,17,0.7228937674080953,12,-1.7222222222222214,0,25,23.27777777777778
80-100,200,5,18,0.635031000856543,16,-2.7222222222222214,0,26,23.27777777777778
80-100,200,5,19,0.6488591644036419,17,2.2777777777777786,0,21,23.27777777777778
80-100,200,5,20,0.750483949167224,13,4.277777777777779,0,19,23.27777777777778
80-100,200,5,21,0.6931404013356025,11,-2.7222222222222214,0,26,23.27777777777778
80-100,200,5,22,0.7970207936337425,18,4.277777777777779,0,19,23.27777777777778
80-100,200,5,23,0.7825380408404661,14,9.277777777777779,0,14,23.27777777777778
80-100,200,5,24,0.7964775401844897,11,1.2777777777777786,1,21,23.27777777777778
80-100,200,5,25,0.6928025304268186,13,-2.7222222222222214,0,26,23.27777777777778
80-100,200,5,26,0.8062228561611846,16,-0.7222222222222214,0,24,23.27777777777778
80-100,200,5,27,0.8790568518875674,11,3.2777777777777786,0,20,23.27777777777778
80-100,200,5,28,0.7251884539728053,8,-3.7222222222222214,0,27,23.27777777777778
80-100,200,5,29,0.7348697932644023,18,1.2777777777777786,0,22,23.27777777777778
80-100,200,5,30,0.7579199889940875,14,22.27777777777778,0,1,23.27777777777778
80-100,200,5,31,0.6246580655256716,13,4.277777777777779,1,18,23.27777777777778
80-100,200,5,32,0.606643252156894,17,7.277777777777779,0,16,23.27777777777778
80-100,200,5,33,0.7991836201710005,15,2.2777777777777786,0,21,23.27777777777778
80-100,200,5,34,0.7963387556374073,8,4.277777777777779,0,19,23.27777777777778
80-100,200,5,35,0.6707092837120096,6,-4.722222222222221,0,28,23.27777777777778
80-100,200,5,36,0.8435559314093553,16,6.277777777777779,0,17,23.27777777777778
80-100,200,5,37,0.6553713337052613,16,-0.7222222222222214,1,23,23.27777777777778
80-100,200,5,38,0.7060095152180446,19,4.277777777777779,0,19,23.27777777777778
80-100,200,5,39,0.708121636591386,12,-3.7222222222222214,1,26,23.27777777777778
80-100,200,5,40,0.7829595074833681,15,2.2777777777777786,1,20,23.27777777777778
80-100,200,5,41,0.8210677859772529,14,1.2777777777777786,0,22,23.27777777777778
80-100,200,5,42,0.7440272924024611,20,0.27777777777777857,0,23,23.27777777777778
80-100,200,5,43,0.6789627068469094,18,8.277777777777779,1,14,23.27777777777778
80-100,200,5,44,0.6921661004113654,15,6.277777777777779,0,17,23.27777777777778
80-100,200,5,45,0.6646803538314998,5,2.2777777777777786,0,21,23.27777777777778
80-100,200,5,46,0.6413063327423655,13,0.27777777777777857,1,22,23.27777777777778
80-100,200,5,47,0.7510105967715693,12,6.277777777777779,0,17,23.27777777777778
80-100,200,67,0,0.9433326534926891,16,7.056603773584904,0,26,33.056603773584904
80-100,200,67,1,0.757111709903587,11,-0.9433962264150964,2,32,33.056603773584904
80-100,200,67,2,0.7098260306753218,10,4.056603773584904,0,29,33.056603773584904
80-100,200,67,3,0.7352010432320336,15,6.056603773584904,0,27,33.056603773584904
80-100,200,67,4,0.8099296334632007,14,-0.9433962264150964,1,33,33.056603773584904
80-100,200,67,5,0.7638055307657591,14,0.05660377358490365,1,32,33.056603773584904
80-100,200,67,6,0.8461189105796317,15,-0.9433962264150964,1,33,33.056603773584904
80-100,200,67,7,0.7563484159505202,18,-4.943396226415096,0,38,33.056603773584904
80-100,200,67,8,0.6853814242058434,20,-4.943396226415096,0,38,33.056603773584904
80-100,200,67,9,0.7529292042599991,14,-2.9433962264150964,0,36,33.056603773584904
80-100,200,67,10,0.8630214719567448,10,-5.943396226415096,0,39,33.056603773584904
80-100,200,67,11,0.669709675743555,15,2.0566037735849036,0,31,33.056603773584904
80-100,200,67,12,0.7171320501714945,10,4.056603773584904,1,28,33.056603773584904
80-100,200,67,13,0.5961895665968768,8,0.05660377358490365,0,33,33.056603773584904
80-100,200,67,14,0.8426556514653688,12,-0.9433962264150964,0,34,33.056603773584904
